order_id,customer_name,email,email_valid,customer_age,order_date,product,category,price,quantity,country,sales_channel,payment_type,order_status,discount_applied,newsletter_signup,source_sheet
6395,Harper Petrov,harper.petrov6395@mail.com,true,,2024-05-29,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet3
6435,Harper Petrov,harper.petrov6435@mail.com,true,,2024-05-29,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet3
5515,Harper Petrov,harper.petrov77@mail.com,true,,2024-05-29,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet1
5398,Harper Petrov,harper.petrov90@mail.com,true,,2024-05-27,Denim Jacket,Clothing,,0,UK,Instagram,Card,Completed,false,false,sheet1
5445,Harper Silva,harper.silva22@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet1
5485,Harper Silva,harper.silva44@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet1
5525,Harper Silva,harper.silva5525@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet1
5565,Harper Silva,harper.silva5565@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet1
5605,Harper Silva,harper.silva5605@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet1
5645,Harper Silva,harper.silva5645@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet1
5685,Harper Silva,harper.silva5685@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet1
5725,Harper Silva,harper.silva5725@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet1
5765,Harper Silva,harper.silva5765@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet1
5805,Harper Silva,harper.silva5805@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet1
5845,Harper Silva,harper.silva5845@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet1
5885,Harper Silva,harper.silva5885@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet2
5925,Harper Silva,harper.silva5925@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet2
5965,Harper Silva,harper.silva5965@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet2
6005,Harper Silva,harper.silva6005@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet2
6045,Harper Silva,harper.silva6045@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet2
6085,Harper Silva,harper.silva6085@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet2
6125,Harper Silva,harper.silva6125@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet2
6165,Harper Silva,harper.silva6165@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet2
6205,Harper Silva,harper.silva6205@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet3
6245,Harper Silva,harper.silva6245@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet3
6285,Harper Silva,harper.silva6285@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet3
6325,Harper Silva,harper.silva6325@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet3
6365,Harper Silva,harper.silva6365@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet3
6405,Harper Silva,harper.silva6405@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet3
6445,Harper Silva,harper.silva6445@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet3
5434,Isla Conti,isla.conti33@gmail.com,true,,2024-05-26,Denim Jacket,Clothing,,0,UK,Instagram,Card,Completed,false,true,sheet1
5531,Isla Conti,isla.conti5531@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet1
5571,Isla Conti,isla.conti5571@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet1
5611,Isla Conti,isla.conti5611@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet1
5651,Isla Conti,isla.conti5651@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet1
5691,Isla Conti,isla.conti5691@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet1
5731,Isla Conti,isla.conti5731@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet1
5771,Isla Conti,isla.conti5771@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet1
5811,Isla Conti,isla.conti5811@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet1
5851,Isla Conti,isla.conti5851@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet1
5891,Isla Conti,isla.conti5891@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet2
5931,Isla Conti,isla.conti5931@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet2
5971,Isla Conti,isla.conti5971@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet2
6011,Isla Conti,isla.conti6011@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet2
6051,Isla Conti,isla.conti6051@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet2
6091,Isla Conti,isla.conti6091@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet2
6131,Isla Conti,isla.conti6131@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet2
6171,Isla Conti,isla.conti6171@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet2
6211,Isla Conti,isla.conti6211@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet3
6251,Isla Conti,isla.conti6251@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet3
6291,Isla Conti,isla.conti6291@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet3
6331,Isla Conti,isla.conti6331@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet3
6371,Isla Conti,isla.conti6371@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet3
6411,Isla Conti,isla.conti6411@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet3
6451,Isla Conti,isla.conti6451@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet3
5491,Isla Conti,isla.conti66@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet1
5404,Isla Conti,isla.conti90@gmail.com,true,,2024-05-27,Denim Jacket,Clothing,,2,UK,Instagram,Card,Cancelled,true,false,sheet1
5451,Isla Conti,isla.conti90@gmail.com,true,,2024-05-28,Denim Jacket,Clothing,,1,UK,Email,Card,Cancelled,true,false,sheet1
5003,Isla Silva,isla.silva10@,false,22,2024-01-27,Denim Jacket,Clothing,55.0,1,UK,Email,Google Pay,Completed,true,false,sheet1
5354,Isla Weber,isla.weber90@mail.com,true,,2024-05-29,Denim Jacket,Clothing,,1,UK,Email,Card,Completed,false,true,sheet1
5256,Jakub Kovacs,jakub.kovacs25@company.co,false,34,2024-02-21,Denim Jacket,Clothing,29.99,1,UK,Instagram,Apple Pay,Refunded,false,true,sheet1
5109,Jakub Martinez,jakub.martinez91@gmail.com,true,27,2024-02-27,Denim Jacket,Clothing,60.0,2,UK,Instagram,Card,Completed,false,false,sheet1
5239,Jonah Johnson,jonah.johnson35outlook.com,false,22,2024-01-13,Denim Jacket,Clothing,29.99,3,UK,Instagram,Apple Pay,Refunded,false,false,sheet1
5195,Jonas Schmidt,jonas.schmidt61@,false,,2024-02-03,Denim Jacket,Clothing,29.99,1,UK,Instagram,Apple Pay,Pending,true,false,sheet1
5172,Khalid Sato,khalid.sato61@mail.com,true,41,2024-03-13,Denim Jacket,Clothing,60.0,1,UK,Email,Google Pay,Refunded,true,false,sheet1
5150,Layla Fischer,layla.fischer22@gmal.com,true,,2024-03-30,Denim Jacket,Clothing,29.99,3,UK,Instagram,Apple Pay,Pending,false,true,sheet1
5360,Leo Conti,leo.conti55@hotmail.com,false,,2024-05-30,Denim Jacket,Clothing,,0,UK,Email,Card,Refunded,true,false,sheet1
5277,Leo Dubois,leo.dubois82mail.com,false,,2024-02-05,Denim Jacket,Clothing,29.99,2,UK,Tiktok,Card,Pending,true,true,sheet1
5330,Leo Novak,leo.novak33@gmail.com,true,,2024-06-04,Denim Jacket,Clothing,,1,UK,Email,Card,Pending,false,false,sheet1
5005,Leo Popescu,leo.popescu10@,false,27,2024-02-12,Denim Jacket,Clothing,29.99,1,UK,Facebook,Apple Pay,Cancelled,false,false,sheet1
5457,Leo Romano,leo.romano22@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet1
5440,Leo Romano,leo.romano33@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,3,UK,Facebook,Card,Refunded,true,false,sheet1
5410,Leo Romano,leo.romano44@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Email,Card,Refunded,true,false,sheet1
5537,Leo Romano,leo.romano5537@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet1
5577,Leo Romano,leo.romano5577@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet1
5617,Leo Romano,leo.romano5617@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet1
5657,Leo Romano,leo.romano5657@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet1
5697,Leo Romano,leo.romano5697@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet1
5737,Leo Romano,leo.romano5737@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet1
5777,Leo Romano,leo.romano5777@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet1
5817,Leo Romano,leo.romano5817@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet1
5857,Leo Romano,leo.romano5857@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet2
5897,Leo Romano,leo.romano5897@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet2
5937,Leo Romano,leo.romano5937@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet2
5977,Leo Romano,leo.romano5977@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet2
6017,Leo Romano,leo.romano6017@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet2
6057,Leo Romano,leo.romano6057@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet2
6097,Leo Romano,leo.romano6097@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet2
6137,Leo Romano,leo.romano6137@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet2
6177,Leo Romano,leo.romano6177@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet2
6217,Leo Romano,leo.romano6217@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet3
6257,Leo Romano,leo.romano6257@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet3
6297,Leo Romano,leo.romano6297@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet3
6337,Leo Romano,leo.romano6337@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet3
6377,Leo Romano,leo.romano6377@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet3
6417,Leo Romano,leo.romano6417@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet3
6457,Leo Romano,leo.romano6457@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet3
5497,Leo Romano,leo.romano66@gmail.com,false,,2024-05-26,Denim Jacket,Clothing,,1,UK,Facebook,Card,Refunded,true,false,sheet1
5380,Leo Romano,leo.romano90@gmail.com,true,,2024-05-25,Denim Jacket,Clothing,,0,UK,Email,Card,Completed,true,false,sheet1
5125,Leo Silva,leo.silva43@,false,,2024-01-16,Denim Jacket,Clothing,45.0,2,UK,Email,Card,Refunded,false,false,sheet1
5080,Liam Muller,liam.muller85@gmail.com,true,18,2024-02-18,Denim Jacket,Clothing,,1,UK,Instagram,Google Pay,Pending,true,true,sheet1
5276,Lucas Muller,lucas.muller71@hotmail.com,false,,2024-02-12,Denim Jacket,Clothing,,1,UK,Email,PayPal,Pending,true,false,sheet1
5053,Lucas Petrov,lucas.petrov50@outlok.com,true,22,2024-01-23,Denim Jacket,Clothing,,1,UK,Email,Google Pay,Refunded,false,true,sheet1
5077,Lucas Romano,lucas.romano27@,false,41,2024-04-07,Denim Jacket,Clothing,29.99,2,UK,Email,Card,Cancelled,true,false,sheet1
5246,Mila Ali,mila.ali94@mail.com,true,22,2024-03-31,Denim Jacket,Clothing,29.99,2,UK,Tiktok,Apple Pay,Refunded,true,true,sheet1
5062,Nadia Berg,nadia.berg10company.co,false,41,2024-02-15,Denim Jacket,Clothing,,3,UK,Email,Apple Pay,Cancelled,false,false,sheet1
5018,Nina Silva,nina.silva94@gmail.com,false,22,2024-03-12,Denim Jacket,Clothing,,3,UK,Instagram,Card,Refunded,false,true,sheet1
5186,Noah Martinez,noah.martinez52@gmail.com,true,27,2024-04-10,Denim Jacket,Clothing,29.99,2,UK,Facebook,PayPal,Refunded,true,false,sheet1
5263,Noah Muller,noah.muller10@hotnail.com,true,,2024-04-26,Denim Jacket,Clothing,45.0,1,UK,Tiktok,PayPal,Completed,true,true,sheet1
5045,Sebastian Johnson,sebastian.johnson57@,false,,2024-02-10,Denim Jacket,Clothing,60.0,3,UK,Facebook,PayPal,Refunded,false,false,sheet1
5254,Sofia Hernandez,sofia.hernandez46@hotmail.com,false,,2024-03-11,Denim Jacket,Clothing,29.99,0,UK,Tiktok,Apple Pay,Completed,true,false,sheet1
5017,Sofia Keller,sofia.keller60@gmail.com,true,18,2024-02-13,Denim Jacket,Clothing,29.99,0,UK,Email,Google Pay,Refunded,false,false,sheet1
5264,Theo ONeil,theo.oneil17@outlook.com,false,34,2024-02-20,Denim Jacket,Clothing,,1,UK,Email,Google Pay,Pending,true,true,sheet1
5237,Tomas Esposito,tomas.esposito66gmail.com,false,18,2024-02-05,Denim Jacket,Clothing,,3,UK,Email,PayPal,Refunded,true,false,sheet1
5164,Tomas Weber,tomas.weber82@mail.com,true,,2024-03-02,Denim Jacket,Clothing,,0,UK,Facebook,Google Pay,Completed,true,true,sheet1
5190,Yusuf Thompson,yusuf.thompson70@hotnail.com,true,27,2024-02-14,Denim Jacket,Clothing,29.99,2,UK,Email,Apple Pay,Cancelled,true,false,sheet1
5197,Alina Popescu,alina.popescu50@hotmail.com,false,18,2024-04-27,Graphic Tee,Clothing,29.99,3,UK,Facebook,Apple Pay,Pending,true,true,sheet1
5191,Alina Chen,alinachen@hotmail.com,true,22,2024-01-24,Graphic Tee,Clothing,29.99,1,UK,Email,Card,Refunded,true,false,sheet1
5170,Amelia Wright,amelia.wright50@hotmail.com,true,18,2024-01-26,Graphic Tee,Clothing,60.0,2,UK,Facebook,Apple Pay,Completed,true,false,sheet1
5093,Amir Muller,amir.muller92@outlok.com,true,27,2024-03-15,Graphic Tee,Clothing,29.99,1,UK,Instagram,Card,Completed,false,true,sheet1
5051,Anika Smith,anika.smith62@hotnail.com,true,,2024-03-18,Graphic Tee,Clothing,60.0,2,UK,Email,Apple Pay,Refunded,false,false,sheet1
5356,Ava Conti,ava.conti55@gmail.com,false,27,2024-05-26,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Refunded,true,true,sheet1
5160,Ava Moretti,ava.moretti52@hotmail.com,true,,2024-01-11,Graphic Tee,Clothing,60.0,3,UK,Email,Card,Pending,false,true,sheet1
5376,Ava Novak,ava.novak44@gmail.com,false,22,2024-05-29,Graphic Tee,Clothing,29.99,1,UK,Instagram,Card,Completed,true,true,sheet1
5289,Ava Papadopoulos,ava.papadopoulos28@outlook.com,false,18,2024-01-04,Graphic Tee,Clothing,29.99,1,UK,Instagram,PayPal,Refunded,true,false,sheet1
5406,Ava Silva,ava.silva33@mail.com,false,,2024-05-25,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Pending,true,false,sheet1
5436,Ava Silva,ava.silva44@mail.com,false,,2024-05-29,Graphic Tee,Clothing,29.99,3,UK,Email,Google Pay,Completed,true,true,sheet1
5533,Ava Silva,ava.silva5533@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet1
5573,Ava Silva,ava.silva5573@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet1
5453,Ava Silva,ava.silva55@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet1
5613,Ava Silva,ava.silva5613@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet1
5653,Ava Silva,ava.silva5653@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet1
5693,Ava Silva,ava.silva5693@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet1
5733,Ava Silva,ava.silva5733@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet1
5773,Ava Silva,ava.silva5773@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet1
5813,Ava Silva,ava.silva5813@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet1
5853,Ava Silva,ava.silva5853@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet2
5893,Ava Silva,ava.silva5893@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet2
5933,Ava Silva,ava.silva5933@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet2
5973,Ava Silva,ava.silva5973@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet2
6013,Ava Silva,ava.silva6013@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet2
6053,Ava Silva,ava.silva6053@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet2
6093,Ava Silva,ava.silva6093@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet2
6133,Ava Silva,ava.silva6133@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet2
6173,Ava Silva,ava.silva6173@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet2
6213,Ava Silva,ava.silva6213@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet3
6253,Ava Silva,ava.silva6253@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet3
6293,Ava Silva,ava.silva6293@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet3
6333,Ava Silva,ava.silva6333@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet3
6373,Ava Silva,ava.silva6373@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet3
6413,Ava Silva,ava.silva6413@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet3
6453,Ava Silva,ava.silva6453@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet3
5493,Ava Silva,ava.silva66@mail.com,false,,2024-05-26,Graphic Tee,Clothing,29.99,0,UK,Email,Google Pay,Completed,true,false,sheet1
5179,Ben Schmidt,ben.schmidt85hotmail.com,false,41,2024-04-01,Graphic Tee,Clothing,45.0,3,UK,Email,PayPal,Completed,false,true,sheet1
5287,Callum Conti,callum.conti37@gmail.com,true,22,2024-03-26,Graphic Tee,Clothing,55.0,2,UK,Facebook,Google Pay,Refunded,false,true,sheet1
5168,Chloe OConnor,chloe.oconnor60@,false,22,2024-04-26,Graphic Tee,Clothing,55.0,3,UK,Instagram,Google Pay,Cancelled,false,false,sheet1
5141,Daniel Brown,daniel.brown23@outlok.com,true,22,2024-04-01,Graphic Tee,Clothing,29.99,0,UK,Email,Apple Pay,Completed,true,false,sheet1
5229,Daniel ONeil,daniel.oneil59@outlook.com,false,22,2024-02-01,Graphic Tee,Clothing,29.99,1,UK,Tiktok,Card,Pending,true,true,sheet1
5459,Elena Conti,elena.conti22gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet1
5412,Elena Conti,elena.conti33gmail.com,false,22,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Facebook,Google Pay,Completed,true,true,sheet1
5332,Elena Conti,elena.conti44@hotmail.com,false,,2024-05-30,Graphic Tee,Clothing,29.99,1,UK,Email,Google Pay,Completed,true,true,sheet1
5539,Elena Conti,elena.conti5539gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet1
5579,Elena Conti,elena.conti5579gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet1
5382,Elena Conti,elena.conti55@mail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,3,UK,Instagram,Google Pay,Completed,true,true,sheet1
5619,Elena Conti,elena.conti5619gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet1
5659,Elena Conti,elena.conti5659gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet1
5699,Elena Conti,elena.conti5699gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet1
5739,Elena Conti,elena.conti5739gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet1
5779,Elena Conti,elena.conti5779gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet1
5819,Elena Conti,elena.conti5819gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet1
5859,Elena Conti,elena.conti5859gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet2
5899,Elena Conti,elena.conti5899gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet2
5939,Elena Conti,elena.conti5939gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet2
5979,Elena Conti,elena.conti5979gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet2
6019,Elena Conti,elena.conti6019gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet2
6059,Elena Conti,elena.conti6059gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet2
6099,Elena Conti,elena.conti6099gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet2
6139,Elena Conti,elena.conti6139gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet2
6179,Elena Conti,elena.conti6179gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet2
6219,Elena Conti,elena.conti6219gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet3
6259,Elena Conti,elena.conti6259gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet3
6299,Elena Conti,elena.conti6299gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet3
6339,Elena Conti,elena.conti6339gmail.com,false,27,2024-05-28,Graphic Tee,Clothing,29.99,2,UK,Email,Google Pay,Completed,true,true,sheet3
